sujet	session	treatment	trial	accuracy	conf	rt_trial	rt_conf	xc	xc_real	xc_diff	xc_o	s_o	stimuli	treat_block_e	treat_block_h	treat_mixed	keyword	elicit	gain	age	payment	hard	mixed
13	1	3	129	1	0.5	1.298489263	0.406418771	4	4	58	58	1	0	72	129	142	1	1	1	1	14.8	0	1
13	1	3	130	1	0.5	0.764194122	0.31279248	4	4	58	58	0	1	71	130	111	2	1	3	1	14.8	0	1
13	1	3	131	1	0.5	1.137717551	0.247030019	4	4	58	58	0	1	70	131	128	2	1	3	1	14.8	0	1
13	1	3	132	1	0.5	1.06246167	1.566013427	4	4	58	58	0	1	69	132	123	2	1	3	1	14.8	0	1
13	1	3	133	0	0.5	1.104518162	0.343740709	4	4	58	58	0	0	68	133	107	2	0	2	1	14.8	0	1
13	1	3	134	1	0.5	0.977323009	0.279029259	4	4	58	58	0	1	67	134	147	2	1	3	1	14.8	0	1
13	1	3	135	0	0.5	0.992007663	0.288457893	4	4	52	58	1	0	66	135	55	2	0	2	1	14.8	1	1
13	1	3	136	0	0.5	1.012342505	0.21436239	4	4	52	58	1	0	65	136	58	2	0	4	1	14.8	1	1
13	1	3	137	1	0.5	0.793514679	0.270555099	4	4	58	58	1	1	64	137	200	2	0	4	1	14.8	0	1
13	1	3	138	1	0.5	0.805452655	0.279414448	4	4	58	58	1	0	63	138	144	1	1	1	1	14.8	0	1
13	1	3	139	0	0.5	0.853471721	0.288136207	4	4	52	58	0	1	62	139	78	1	1	3	1	14.8	1	1
13	1	3	140	1	0.5	0.789103125	0.29090309	4	4	58	58	0	1	61	140	145	2	1	3	1	14.8	0	1
13	1	3	141	0	0.5	1.334538923	0.222103056	4	4	58	58	1	0	60	141	105	2	0	2	1	14.8	0	1
13	1	3	142	1	0.5	1.024876064	0.240167495	4	4	52	58	0	1	59	142	65	2	1	1	1	14.8	1	1
13	1	3	143	0	0.5	0.757307223	0.326468778	4	4	58	58	0	1	58	143	189	1	0	2	1	14.8	0	1
13	1	3	144	1	0.5	1.113619979	0.238986269	4	4	58	58	0	1	57	144	118	2	1	3	1	14.8	0	1
13	1	3	145	1	0.5	1.05790579	0.213095852	4	4	58	58	1	1	56	145	176	2	1	1	1	14.8	0	1
13	1	3	146	1	0.5	1.027971689	0.246773119	4	4	52	58	0	1	55	146	49	2	0	4	1	14.8	1	1
13	1	3	147	1	0.5	1.053102953	0.157556779	4	4	58	58	1	1	54	147	126	2	1	3	1	14.8	0	1
13	1	3	148	0	0.5	1.02017169	0.257901589	4	4	52	58	1	0	53	148	93	2	1	3	1	14.8	1	1
13	1	3	149	1	0.5	1.181431544	0.230703902	4	4	52	58	0	0	52	149	81	1	1	1	1	14.8	1	1
13	1	3	150	1	0.5	1.167542285	0.279123873	4	4	58	58	1	0	51	150	179	1	1	3	1	14.8	0	1
13	1	3	151	1	0.5	1.492825348	0.898378389	4	4	52	58	0	1	50	151	88	2	1	1	1	14.8	1	1
13	1	3	152	1	0.5	1.375920934	0.217005474	4	4	52	58	1	1	49	152	70	2	1	3	1	14.8	1	1
13	1	3	153	0	0.5	1.209238926	0.155356935	4	4	58	58	1	0	48	153	187	2	1	3	1	14.8	0	1
13	1	3	154	1	0.5	1.160082574	0.207005631	4	4	52	58	0	1	47	154	8	2	1	1	1	14.8	1	1
13	1	3	155	0	0.5	1.061763133	0.302578714	4	4	58	58	1	1	46	155	124	1	0	2	1	14.8	0	1
13	1	3	156	0	0.5	1.765378234	0.30063994	4	4	58	58	0	0	45	156	162	2	0	2	1	14.8	0	1
13	1	3	157	1	0.5	1.333866686	0.391602621	4	4	52	58	1	1	44	157	29	2	1	1	1	14.8	1	1
13	1	3	158	1	0.5	1.037516104	0.262579984	4	4	58	58	0	0	43	158	177	1	1	3	1	14.8	0	1
13	1	3	159	0	0.5	1.690221136	0.322526122	4	4	58	58	1	0	42	159	154	2	0	2	1	14.8	0	1
13	1	3	160	1	0.5	1.037305389	0.320352578	4	4	58	58	0	0	41	160	168	1	1	1	1	14.8	0	1
13	1	3	161	1	0.5	0.737447373	0.215091074	4	4	58	58	0	1	40	161	114	2	1	1	1	14.8	0	1
13	1	3	162	0	0.5	0.700063503	0.291121824	4	4	52	58	0	1	39	162	59	1	1	3	1	14.8	1	1
13	1	3	163	1	0.5	1.226765832	0.746445179	4	4	58	58	0	0	38	163	101	1	1	3	1	14.8	0	1
13	1	3	164	0	0.5	0.811442811	0.343979007	4	4	52	58	1	0	37	164	38	2	1	3	1	14.8	1	1
13	1	3	165	1	0.5	0.930644568	0.255935553	4	4	58	58	1	0	36	165	195	1	1	1	1	14.8	0	1
13	1	3	166	1	0.5	0.78451389	0.37872717	4	4	52	58	0	1	35	166	40	2	1	1	1	14.8	1	1
13	1	3	167	1	0.5	0.781355725	0.331979131	4	4	58	58	1	1	34	167	199	2	1	3	1	14.8	0	1
13	1	3	168	1	0.5	0.733476173	0.330401171	4	4	58	58	0	0	33	168	117	1	1	3	1	14.8	0	1
13	1	3	169	1	0.5	0.901886881	0.776262857	4	4	58	58	1	1	32	169	174	2	1	1	1	14.8	0	1
13	1	3	170	0	0.5	0.794000896	0.384022638	4	4	52	58	0	1	31	170	63	1	1	3	1	14.8	1	1
13	1	3	171	1	0.5	1.04556691	0.38409448	4	4	58	58	0	0	30	171	160	1	0	4	1	14.8	0	1
13	1	3	172	1	0.5	1.021794872	0.303360639	4	4	52	58	1	1	29	172	79	2	1	3	1	14.8	1	1
13	1	3	173	0	0.5	1.671127815	0.302507834	4	4	52	58	1	0	28	173	4	2	0	2	1	14.8	1	1
13	1	3	174	1	0.5	1.327514754	0.679308096	4	4	52	58	1	1	27	174	94	2	1	3	1	14.8	1	1
13	1	3	175	0	0.5	1.037438168	0.154980405	4	4	58	58	0	1	26	175	129	1	1	3	1	14.8	0	1
13	1	3	176	1	0.5	1.197528343	0.256069615	4	4	58	58	1	1	25	176	167	2	1	1	1	14.8	0	1
13	1	3	177	1	0.5	1.123520398	0.386128509	4	4	52	58	0	0	24	177	9	1	1	1	1	14.8	1	1
13	1	3	178	1	0.5	1.045501161	0.617732041	4	4	58	58	0	1	23	178	173	2	1	1	1	14.8	0	1
13	1	3	179	1	0.5	1.717663214	0.223618154	4	4	52	58	0	1	22	179	6	2	1	1	1	14.8	1	1
13	1	3	180	0	0.5	1.408555849	0.279831068	4	4	52	58	0	0	21	180	41	2	1	3	1	14.8	1	1
13	1	3	181	1	0.5	1.252913149	0.226668236	4	4	58	58	0	0	20	181	158	1	1	1	1	14.8	0	1
13	1	3	182	1	0.5	2.157448791	0.015721553	4	4	58	58	1	0	19	182	194	1	1	1	1	14.8	0	1
13	1	3	183	1	0.5	1.005662472	0.263441448	4	4	52	58	0	1	18	183	18	2	0	4	1	14.8	1	1
13	1	3	184	1	0.5	1.304499625	0.247370627	4	4	58	58	1	1	17	184	138	2	1	1	1	14.8	0	1
13	1	3	185	1	0.5	1.058326259	0.226250333	4	4	52	58	1	1	16	185	10	2	0	4	1	14.8	1	1
13	1	3	186	1	0.5	1.116138622	0.247771853	4	4	58	58	0	1	15	186	184	2	1	3	1	14.8	0	1
13	1	3	187	1	0.5	1.045350742	0.167910059	4	4	52	58	0	0	14	187	13	1	1	1	1	14.8	1	1
13	1	3	188	1	0.5	1.217327577	0.209098353	4	4	52	58	0	0	13	188	67	1	1	1	1	14.8	1	1
13	1	3	189	1	0.5	1.045659919	0.417959691	4	4	52	58	1	0	12	189	60	1	0	4	1	14.8	1	1
13	1	3	190	0	0.5	1.613386973	0.263429261	4	4	52	58	0	0	11	190	85	2	1	3	1	14.8	1	1
13	1	3	191	0	0.5	0.766938876	0.304335639	4	4	58	58	1	1	10	191	191	1	0	4	1	14.8	0	1
13	1	3	192	1	0.5	1.066538709	0.207505639	4	4	58	58	0	0	9	192	181	1	1	3	1	14.8	0	1
13	1	3	193	0	0.5	1.006571403	0.198886191	4	4	52	58	0	0	8	193	82	2	1	3	1	14.8	1	1
13	1	3	194	0	0.5	1.429369852	0.239835225	4	4	52	58	0	1	7	194	25	1	0	2	1	14.8	1	1
13	1	3	195	1	0.5	1.700863067	0.246235266	4	4	52	58	0	0	6	195	16	1	1	1	1	14.8	1	1
13	1	3	196	1	0.5	1.029158367	0.275173199	4	4	52	58	0	0	5	196	1	1	0	4	1	14.8	1	1
13	1	3	197	1	0.5	1.092030466	0.231486147	4	4	52	58	1	1	4	197	98	2	1	1	1	14.8	1	1
13	1	3	198	1	0.5	1.133687017	0.255343176	4	4	52	58	1	1	3	198	24	2	1	1	1	14.8	1	1
13	1	3	199	0	0.5	0.975230929	0.751206643	4	4	52	58	1	0	2	199	91	2	1	3	1	14.8	1	1
13	1	3	200	1	0.5	0.804231339	0.399410638	4	4	58	58	1	1	1	200	155	2	1	1	1	14.8	0	1
14	1	3	1	0	0.7	1.206854719	1.084505186	5	5	60	53	0	1	200	1	197	1	0	2	20	18.6	0	1
14	1	3	2	1	0.6	1.22073061	0.946919145	5	5	53	53	1	0	199	2	69	1	1	1	20	18.6	1	1
14	1	3	3	1	0.6	1.10891431	0.962808828	5	5	53	53	0	0	198	3	89	1	1	3	20	18.6	1	1
14	1	3	4	1	0.7	1.109261648	1.354737238	5	5	53	53	0	1	197	4	33	2	1	1	20	18.6	1	1
14	1	3	5	1	0.6	1.189137581	0.862634934	5	5	53	53	0	1	196	5	66	2	1	1	20	18.6	1	1
14	1	3	6	1	0.6	1.2373464	0.958697215	5	5	60	53	1	1	195	6	148	2	1	1	20	18.6	0	1
14	1	3	7	0	0.8	1.269427883	0.824454025	5	5	53	53	1	1	194	7	97	1	0	2	20	18.6	1	1
14	1	3	8	1	0.6	1.405283326	0.789530333	5	5	53	53	1	0	193	8	75	1	1	1	20	18.6	1	1
14	1	3	9	1	0.6	1.733062882	2.263289457	5	5	60	53	0	1	192	9	172	2	0	4	20	18.6	0	1
14	1	3	10	1	0.6	1.324440426	0.894741754	5	5	53	53	1	0	191	10	17	1	1	1	20	18.6	1	1
14	1	3	11	1	0.7	1.173323267	0.734796174	5	5	60	53	0	1	190	11	164	2	1	1	20	18.6	0	1
14	1	3	12	1	0.7	1.349276234	2.299589352	5	5	60	53	1	1	189	12	141	2	1	3	20	18.6	0	1
14	1	3	13	1	0.8	1.317281345	0.534876866	5	5	53	53	0	0	188	13	39	1	1	1	20	18.6	1	1
14	1	3	14	0	0.7	1.373098251	0.981979462	5	5	60	53	1	1	187	14	150	1	0	2	20	18.6	0	1
14	1	3	15	1	0.9	1.245211703	0.862379963	5	5	53	53	0	0	186	15	54	1	1	1	20	18.6	1	1
14	1	3	16	0	0.6	1.461118192	1.499254329	5	5	53	53	0	1	185	16	14	1	0	2	20	18.6	1	1
14	1	3	17	1	0.8	1.246439414	0.44825141	5	5	53	53	0	0	184	17	42	1	1	1	20	18.6	1	1
14	1	3	18	1	0.8	1.397363821	0.549324919	5	5	60	53	1	0	183	18	190	1	1	1	20	18.6	0	1
14	1	3	19	1	0.7	1.514078777	0.862859758	5	5	53	53	1	0	182	19	62	1	1	1	20	18.6	1	1
14	1	3	20	0	0.7	1.421425735	1.750069436	5	5	60	53	1	1	181	20	127	1	0	2	20	18.6	0	1
14	1	3	21	0	0.6	1.83712132	0.883737898	5	5	53	53	1	1	180	21	57	1	0	2	20	18.6	1	1
14	1	3	22	0	0.6	1.621308801	0.946237618	5	5	53	53	0	1	179	22	90	1	1	3	20	18.6	1	1
14	1	3	23	1	0.8	1.301166518	0.495132774	5	5	53	53	0	0	178	23	77	1	1	1	20	18.6	1	1
14	1	3	24	1	0.7	1.18940057	1.054181882	5	5	60	53	1	1	177	24	106	2	1	1	20	18.6	0	1
14	1	3	25	1	0.7	1.2452194	0.64948406	5	5	53	53	1	0	176	25	80	1	1	3	20	18.6	1	1
14	1	3	26	1	0.7	1.317422141	0.630789372	5	5	53	53	1	0	175	26	51	1	1	3	20	18.6	1	1
14	1	3	27	1	0.7	1.061433202	0.846768984	5	5	60	53	0	1	174	27	102	2	1	1	20	18.6	0	1
14	1	3	28	1	0.6	1.412975441	1.03892626	5	5	60	53	0	0	173	28	161	1	1	1	20	18.6	0	1
14	1	3	29	0	0.6	1.429260891	1.129557492	5	5	53	53	1	1	172	29	2	1	1	3	20	18.6	1	1
14	1	3	30	1	0.8	1.285117758	0.79903066	5	5	60	53	0	0	171	30	122	1	1	1	20	18.6	0	1
14	1	3	31	0	0.6	1.25331979	1.182833985	5	5	53	53	1	1	170	31	37	1	1	3	20	18.6	1	1
14	1	3	32	1	0.7	1.381425068	0.438817151	5	5	53	53	1	0	169	32	99	1	1	1	20	18.6	1	1
14	1	3	33	0	0.7	1.197734444	0.494467925	5	5	53	53	1	1	168	33	34	1	1	3	20	18.6	1	1
14	1	3	34	0	0.7	1.373170733	0.440095536	5	5	60	53	1	1	167	34	198	1	1	3	20	18.6	0	1
14	1	3	35	1	0.6	1.397264399	0.485836425	5	5	53	53	0	0	166	35	74	1	1	1	20	18.6	1	1
14	1	3	36	1	0.7	1.25802826	0.390878698	5	5	60	53	1	0	165	36	196	1	1	3	20	18.6	0	1
14	1	3	37	1	0.6	1.101342785	1.544475975	5	5	53	53	1	1	164	37	44	2	1	1	20	18.6	1	1
14	1	3	38	0	0.6	1.279022501	0.47864014	5	5	53	53	0	1	163	38	52	1	0	2	20	18.6	1	1
14	1	3	39	1	0.6	1.626405341	0.486572794	5	5	53	53	0	0	162	39	3	1	0	4	20	18.6	1	1
14	1	3	40	1	0.6	1.309590513	0.611608795	5	5	53	53	1	1	161	40	7	2	1	3	20	18.6	1	1
14	1	3	41	1	0.8	1.268637312	0.863057962	5	5	53	53	0	0	160	41	5	1	1	1	20	18.6	1	1
14	1	3	42	1	0.7	1.197251441	0.787947266	5	5	60	53	0	1	159	42	103	2	1	3	20	18.6	0	1
14	1	3	43	1	0.6	1.148208434	0.990062213	5	5	60	53	1	1	158	43	109	2	1	1	20	18.6	0	1
14	1	3	44	1	0.9	1.322153702	0.529932027	5	5	60	53	1	0	157	44	170	1	1	1	20	18.6	0	1
14	1	3	45	1	0.8	1.309414759	0.430720931	5	5	60	53	1	0	156	45	183	1	1	1	20	18.6	0	1
14	1	3	46	1	0.7	1.308300583	0.414615083	5	5	53	53	0	0	155	46	46	1	1	3	20	18.6	1	1
14	1	3	47	1	0.8	1.299675497	0.526683147	5	5	53	53	0	0	154	47	96	1	1	1	20	18.6	1	1
14	1	3	48	1	0.6	1.053252953	0.766902031	5	5	60	53	1	1	153	48	185	2	1	3	20	18.6	0	1
14	1	3	49	1	0.9	1.221155562	0.558533713	5	5	60	53	1	0	152	49	186	1	1	1	20	18.6	0	1
14	1	3	50	1	0.6	1.405206674	0.607171332	5	5	53	53	1	1	151	50	84	2	1	1	20	18.6	1	1
14	1	3	51	1	0.6	1.109384804	0.513792183	5	5	53	53	0	0	150	51	64	1	1	1	20	18.6	1	1
14	1	3	52	1	0.6	1.205321363	0.56012576	5	5	53	53	1	1	149	52	83	2	1	1	20	18.6	1	1
14	1	3	53	1	0.9	1.27962898	0.406186598	5	5	60	53	1	0	148	53	140	1	1	1	20	18.6	0	1
14	1	3	54	1	0.7	1.117101935	1.366763545	5	5	60	53	0	1	147	54	119	2	1	3	20	18.6	0	1
14	1	3	55	0	0.6	1.130190462	0.695103717	5	5	53	53	0	1	146	55	32	1	0	2	20	18.6	1	1
14	1	3	56	0	0.6	1.93305403	0.634277828	5	5	53	53	1	1	145	56	56	1	1	3	20	18.6	1	1
14	1	3	57	0	0.6	1.228798928	0.478529492	5	5	53	53	1	0	144	57	30	2	1	3	20	18.6	1	1
14	1	3	58	1	0.7	1.405924763	0.406092627	5	5	60	53	0	0	143	58	113	1	1	1	20	18.6	0	1
14	1	3	59	1	0.6	1.1732309	0.42912279	5	5	60	53	1	1	142	59	153	2	1	1	20	18.6	0	1
14	1	3	60	1	0.6	1.085599349	1.302884736	5	5	53	53	0	1	141	60	73	2	1	3	20	18.6	1	1
14	1	3	61	0	0.6	1.712714889	0.438498998	5	5	60	53	0	1	140	61	104	1	1	3	20	18.6	0	1
14	1	3	62	1	0.7	1.316960306	0.430587512	5	5	53	53	0	0	139	62	23	1	1	3	20	18.6	1	1
14	1	3	63	1	0.8	1.309555875	0.346966868	5	5	60	53	1	0	138	63	132	1	1	1	20	18.6	0	1
14	1	3	64	0	0.5	2.45431575	0.535737034	5	5	53	53	0	1	137	64	31	1	0	2	20	18.6	1	1
14	1	3	65	1	0.7	1.405372807	0.376075931	5	5	53	53	1	0	136	65	72	1	1	3	20	18.6	1	1
14	1	3	66	0	0.6	1.292912183	0.823140361	5	5	53	53	1	1	135	66	45	1	0	2	20	18.6	1	1
14	1	3	67	1	0.8	1.277501974	0.409654849	5	5	60	53	0	0	134	67	116	1	1	3	20	18.6	0	1
14	1	3	68	1	0.8	1.32498661	0.374050272	5	5	60	53	1	0	133	68	121	1	1	1	20	18.6	0	1
14	1	3	69	0	0.6	1.613054787	0.478128594	5	5	53	53	0	1	132	69	68	1	1	3	20	18.6	1	1
14	1	3	70	1	0.8	1.317197317	0.359980026	5	5	60	53	1	0	131	70	180	1	1	1	20	18.6	0	1
14	1	3	71	1	0.9	1.326080581	0.438259422	5	5	60	53	1	0	130	71	134	1	1	1	20	18.6	0	1
14	1	3	72	0	0.6	1.298609749	0.503217128	5	5	60	53	0	0	129	72	130	2	0	2	20	18.6	0	1
14	1	3	73	1	0.7	1.237302782	0.302839835	5	5	60	53	1	0	128	73	166	1	1	1	20	18.6	0	1
14	1	3	74	1	0.7	1.284456436	0.366179196	5	5	60	53	0	0	127	74	175	1	1	3	20	18.6	0	1
14	1	3	75	0	0.6	1.573488373	0.245009779	5	5	53	53	0	1	126	75	20	1	0	2	20	18.6	1	1
14	1	3	76	1	0.9	1.245543326	0.42763658	5	5	60	53	0	0	125	76	120	1	1	1	20	18.6	0	1
14	1	3	77	1	0.6	1.461415177	2.030576671	5	5	53	53	0	1	124	77	36	2	1	1	20	18.6	1	1
14	1	3	78	1	0.7	1.381567788	0.598992687	5	5	60	53	1	1	123	78	169	2	1	1	20	18.6	0	1
14	1	3	79	1	0.7	1.348815682	0.494701087	5	5	60	53	1	0	122	79	163	1	1	1	20	18.6	0	1
14	1	3	80	1	0.7	1.325186738	0.527677696	5	5	60	53	0	0	121	80	139	1	1	1	20	18.6	0	1
14	1	3	81	1	0.6	1.581289212	0.334756469	5	5	53	53	0	0	120	81	22	1	0	4	20	18.6	1	1
14	1	3	82	1	0.8	1.269098826	0.350835376	5	5	53	53	0	0	119	82	87	1	1	1	20	18.6	1	1
14	1	3	83	1	0.7	1.389402623	0.37849896	5	5	53	53	1	0	118	83	86	1	1	3	20	18.6	1	1
14	1	3	84	1	0.7	1.077477471	0.537322025	5	5	60	53	1	1	117	84	157	2	1	1	20	18.6	0	1
14	1	3	85	1	0.7	1.121777051	0.374726988	5	5	53	53	0	1	116	85	43	2	1	1	20	18.6	1	1
14	1	3	86	1	0.6	1.173468873	0.333278918	5	5	60	53	0	1	115	86	108	2	1	1	20	18.6	0	1
14	1	3	87	1	0.6	1.281311149	0.406400517	5	5	60	53	0	0	114	87	133	1	1	3	20	18.6	0	1
14	1	3	88	1	0.7	1.40546357	0.339180782	5	5	53	53	1	0	113	88	100	1	1	1	20	18.6	1	1
14	1	3	89	0	0.6	1.343574819	0.336005988	5	5	53	53	0	1	112	89	92	1	1	3	20	18.6	1	1
14	1	3	90	1	0.7	1.285731614	0.537615483	5	5	53	53	1	0	111	90	15	1	1	1	20	18.6	1	1
14	1	3	91	1	0.7	1.189469846	0.47873828	5	5	53	53	0	1	110	91	53	2	1	1	20	18.6	1	1
14	1	3	92	0	0.6	1.229541712	0.335597072	5	5	53	53	1	0	109	92	28	2	0	2	20	18.6	1	1
14	1	3	93	1	0.6	1.327349023	0.390051886	5	5	60	53	0	1	108	93	182	2	1	1	20	18.6	0	1
14	1	3	94	1	0.6	1.229818493	0.485164198	5	5	53	53	1	1	107	94	26	2	1	3	20	18.6	1	1
14	1	3	95	1	0.7	1.40529423	0.382740143	5	5	60	53	0	0	106	95	143	1	1	3	20	18.6	0	1
14	1	3	96	1	0.6	0.957543462	0.758970339	5	5	60	53	0	1	105	96	115	2	1	3	20	18.6	0	1
14	1	3	97	1	0.7	1.149088806	0.626425995	5	5	53	53	1	1	104	97	50	2	1	1	20	18.6	1	1
14	1	3	98	1	0.9	1.372919931	0.424695911	5	5	60	53	1	0	103	98	146	1	1	1	20	18.6	0	1
14	1	3	99	1	0.7	1.141506377	0.348955323	5	5	53	53	0	1	102	99	71	2	1	1	20	18.6	1	1
14	1	3	100	1	0.7	1.269629615	0.434761985	5	5	53	53	0	0	101	100	35	1	1	3	20	18.6	1	1
14	1	3	101	1	0.7	1.196882294	0.489599737	5	5	60	60	0	0	100	101	193	1	1	1	20	18.6	0	1
14	1	3	102	1	0.7	1.053179829	0.453979765	5	5	60	60	1	1	99	102	136	2	1	1	20	18.6	0	1
14	1	3	103	0	0.6	1.269439749	0.350234991	5	5	53	60	1	0	98	103	76	2	1	3	20	18.6	1	1
14	1	3	104	1	0.8	1.125426828	0.416200075	5	5	60	60	1	0	97	104	188	1	1	1	20	18.6	0	1
14	1	3	105	1	0.6	1.316555559	0.232605345	5	5	60	60	0	1	96	105	125	2	1	1	20	18.6	0	1
14	1	3	106	1	0.7	1.126140427	0.442443196	5	5	60	60	1	1	95	106	135	2	0	4	20	18.6	0	1
14	1	3	107	1	0.7	1.214992954	0.390650347	5	5	60	60	0	0	94	107	110	1	1	3	20	18.6	0	1
14	1	3	108	1	0.6	1.210794426	0.366729549	5	5	60	60	1	1	93	108	112	2	1	3	20	18.6	0	1
14	1	3	109	1	0.6	1.235993609	0.342472638	5	5	60	60	1	0	92	109	151	1	1	1	20	18.6	0	1
14	1	3	110	1	0.8	1.085725071	0.691180687	5	5	60	60	0	1	91	110	137	2	1	1	20	18.6	0	1
14	1	3	111	1	0.6	1.413547603	0.510656517	5	5	60	60	1	1	90	111	159	2	1	1	20	18.6	0	1
14	1	3	112	1	0.8	1.213558059	0.326653513	5	5	53	60	1	0	89	112	27	1	1	1	20	18.6	1	1
14	1	3	113	1	0.7	1.197645925	0.713052093	5	5	60	60	0	0	88	113	171	1	1	1	20	18.6	0	1
14	1	3	114	1	0.8	1.221740873	0.518779037	5	5	53	60	1	0	87	114	11	1	1	1	20	18.6	1	1
14	1	3	115	1	0.8	0.973268296	1.000414689	5	5	60	60	1	1	86	115	152	2	1	1	20	18.6	0	1
14	1	3	116	0	0.6	1.34079034	0.591905768	5	5	53	60	0	1	85	116	19	1	1	3	20	18.6	1	1
14	1	3	117	1	0.6	1.229570256	0.374324166	5	5	60	60	0	0	84	117	156	1	1	3	20	18.6	0	1
14	1	3	118	1	0.7	1.228986228	0.366395681	5	5	53	60	1	1	83	118	21	2	1	1	20	18.6	1	1
14	1	3	119	1	0.8	1.178914996	0.430449603	5	5	60	60	1	0	82	119	131	1	1	3	20	18.6	0	1
14	1	3	120	0	0.8	0.893549836	0.814828297	5	5	53	60	0	1	81	120	48	1	0	2	20	18.6	1	1
14	1	3	121	1	0.9	1.130173464	0.247331461	5	5	60	60	0	0	80	121	149	1	1	3	20	18.6	0	1
14	1	3	122	1	0.6	1.637684694	0.781974523	5	5	53	60	0	1	79	122	12	2	1	1	20	18.6	1	1
14	1	3	123	0	0.6	1.309522521	0.321481284	5	5	53	60	1	0	78	123	47	2	0	2	20	18.6	1	1
14	1	3	124	0	0.5	1.437216316	0.389403072	5	5	53	60	1	0	77	124	95	2	0	2	20	18.6	1	1
14	1	3	125	1	0.6	1.437566862	0.384039695	5	5	53	60	1	0	76	125	61	1	1	1	20	18.6	1	1
14	1	3	126	1	0.6	1.444429919	0.406945097	5	5	60	60	1	0	75	126	192	1	0	4	20	18.6	0	1
14	1	3	127	1	0.7	1.253415044	0.28707876	5	5	60	60	1	0	74	127	178	1	1	3	20	18.6	0	1
14	1	3	128	1	0.6	1.16535822	0.374479073	5	5	60	60	1	1	73	128	165	2	1	1	20	18.6	0	1
14	1	3	129	1	0.8	1.284721029	0.482849893	5	5	60	60	1	0	72	129	142	1	1	3	20	18.6	0	1
14	1	3	130	1	0.6	1.261492984	0.486753038	5	5	60	60	0	1	71	130	111	2	1	1	20	18.6	0	1
14	1	3	131	0	0.7	1.189550988	0.294257084	5	5	60	60	0	1	70	131	128	1	0	2	20	18.6	0	1
14	1	3	132	1	0.7	1.204110971	0.246973218	5	5	60	60	0	1	69	132	123	2	1	3	20	18.6	0	1
14	1	3	133	1	0.6	1.341653715	0.446459876	5	5	60	60	0	0	68	133	107	1	1	1	20	18.6	0	1
14	1	3	134	1	0.7	1.139270006	0.338530685	5	5	60	60	0	1	67	134	147	2	1	1	20	18.6	0	1
14	1	3	135	1	0.8	1.309454849	0.407492885	5	5	53	60	1	0	66	135	55	1	1	1	20	18.6	1	1
14	1	3	136	1	0.9	1.197674149	0.294922896	5	5	53	60	1	0	65	136	58	1	1	1	20	18.6	1	1
14	1	3	137	1	0.6	1.189740532	0.694561382	5	5	60	60	1	1	64	137	200	2	1	3	20	18.6	0	1
14	1	3	138	1	0.6	1.525209317	0.359579448	5	5	60	60	1	0	63	138	144	1	1	1	20	18.6	0	1
14	1	3	139	0	0.7	1.333285846	0.35877701	5	5	53	60	0	1	62	139	78	1	0	2	20	18.6	1	1
14	1	3	140	0	0.6	1.96524103	0.255037688	5	5	60	60	0	1	61	140	145	1	1	3	20	18.6	0	1
14	1	3	141	1	0.8	1.261367903	0.318978075	5	5	60	60	1	0	60	141	105	1	1	1	20	18.6	0	1
14	1	3	142	1	0.6	1.177855663	0.335967182	5	5	53	60	0	1	59	142	65	2	1	1	20	18.6	1	1
14	1	3	143	0	0.6	1.436383731	0.433768078	5	5	60	60	0	1	58	143	189	1	1	3	20	18.6	0	1
14	1	3	144	1	0.8	1.122352099	0.278988633	5	5	60	60	0	1	57	144	118	2	1	1	20	18.6	0	1
14	1	3	145	1	0.7	1.429381161	0.196043423	5	5	60	60	1	1	56	145	176	2	1	1	20	18.6	0	1
14	1	3	146	0	0.6	1.4857218	0.280599603	5	5	53	60	0	1	55	146	49	1	1	3	20	18.6	1	1
14	1	3	147	1	0.6	1.549373861	0.362149046	5	5	60	60	1	1	54	147	126	2	1	3	20	18.6	0	1
14	1	3	148	0	0.6	1.533204832	0.242370906	5	5	53	60	1	0	53	148	93	2	0	2	20	18.6	1	1
14	1	3	149	0	0.6	1.528608614	0.17496323	5	5	53	60	0	0	52	149	81	2	1	3	20	18.6	1	1
14	1	3	150	1	0.8	1.248417286	0.198370236	5	5	60	60	1	0	51	150	179	1	1	1	20	18.6	0	1
14	1	3	151	0	0.6	1.317213032	0.522463132	5	5	53	60	0	1	50	151	88	1	1	3	20	18.6	1	1
14	1	3	152	1	0.6	1.141465966	0.399411417	5	5	53	60	1	1	49	152	70	2	1	1	20	18.6	1	1
14	1	3	153	1	0.8	1.302374023	0.356801704	5	5	60	60	1	0	48	153	187	1	1	1	20	18.6	0	1
14	1	3	154	1	0.6	1.301603336	0.271044433	5	5	53	60	0	1	47	154	8	2	1	3	20	18.6	1	1
14	1	3	155	1	0.7	1.173154569	0.173879842	5	5	60	60	1	1	46	155	124	2	1	3	20	18.6	0	1
14	1	3	156	1	0.7	1.22701028	0.343405288	5	5	60	60	0	0	45	156	162	1	0	4	20	18.6	0	1
14	1	3	157	0	0.6	1.139666414	0.383859772	5	5	53	60	1	1	44	157	29	1	1	3	20	18.6	1	1
14	1	3	158	1	0.9	1.093547719	0.294811607	5	5	60	60	0	0	43	158	177	1	1	1	20	18.6	0	1
14	1	3	159	1	0.8	1.18960102	0.219420282	5	5	60	60	1	0	42	159	154	1	1	1	20	18.6	0	1
